nom_ree,ear_data,ear_max_ree,ear_verif_ree_mwmes,ear_verif_ree_percentual
NORTE,2022-09-22,14488.55,11244.06,77.6065
PARANA,2022-09-22,140595.976,70439.407,50.1006
PARANAPANEMA,2022-09-22,11832.754,6763.37,57.158
SUDESTE,2022-09-22,50972.214,27546.483,54.0422
SUL,2022-09-22,10134.571,7335.328,72.3793
TELES PIRES,2022-09-22,900.655,558.283,61.9863
BELO MONTE,2022-09-23,28.109,28.591,101.7148
IGUACU,2022-09-23,10324.672,9841.477,95.32
MADEIRA,2022-09-23,313.73,72.469,23.0992
MANAUS-AMAPA,2022-09-23,785.737,583.112,74.2121
NORDESTE,2022-09-23,51691.226,34953.074,67.619
NORTE,2022-09-23,14488.55,11204.089,77.3306
PARANA,2022-09-23,140595.976,70118.943,49.8727
PARANAPANEMA,2022-09-23,11832.754,6802.767,57.491
SUDESTE,2022-09-23,50972.214,27475.51,53.9029
SUL,2022-09-23,10134.571,7242.882,71.4671
TELES PIRES,2022-09-23,900.655,559.194,62.0875
BELO MONTE,2022-09-24,28.109,28.522,101.4693
IGUACU,2022-09-24,10324.672,9847.788,95.3811
MADEIRA,2022-09-24,313.73,71.592,22.8196
MANAUS-AMAPA,2022-09-24,785.737,579.123,73.7044
NORDESTE,2022-09-24,51691.226,34845.641,67.4111
NORTE,2022-09-24,14488.55,11174.095,77.1236
PARANA,2022-09-24,140595.976,70080.692,49.8454
PARANAPANEMA,2022-09-24,11832.754,6849.596,57.8867
SUDESTE,2022-09-24,50972.214,27392.471,53.74
SUL,2022-09-24,10134.571,7189.459,70.9399
TELES PIRES,2022-09-24,900.655,559.194,62.0875
BELO MONTE,2022-09-25,28.109,28.453,101.2238
IGUACU,2022-09-25,10324.672,9944.256,96.3155
MADEIRA,2022-09-25,313.73,70.716,22.5404
MANAUS-AMAPA,2022-09-25,785.737,576.549,73.3768
NORDESTE,2022-09-25,51691.226,34777.587,67.2795
NORTE,2022-09-25,14488.55,11170.555,77.0992
PARANA,2022-09-25,140595.976,70210.569,49.9378
PARANAPANEMA,2022-09-25,11832.754,6900.628,58.318
SUDESTE,2022-09-25,50972.214,27346.751,53.6503
SUL,2022-09-25,10134.571,7173.324,70.7807
TELES PIRES,2022-09-25,900.655,560.105,62.1886
BELO MONTE,2022-09-26,28.109,28.315,100.7329
IGUACU,2022-09-26,10324.672,9984.991,96.71
MADEIRA,2022-09-26,313.73,69.625,22.1926
MANAUS-AMAPA,2022-09-26,785.737,571.819,72.7749
NORDESTE,2022-09-26,51691.226,34665.908,67.0634
NORTE,2022-09-26,14488.55,11154.292,76.9869
PARANA,2022-09-26,140595.976,69865.259,49.6922
PARANAPANEMA,2022-09-26,11832.754,6939.823,58.6493
SUDESTE,2022-09-26,50972.214,27291.643,53.5422
SUL,2022-09-26,10134.571,7104.87,70.1053
TELES PIRES,2022-09-26,900.655,562.019,62.4011
BELO MONTE,2022-09-27,28.109,28.315,100.7329
IGUACU,2022-09-27,10324.672,10026.995,97.1168
MADEIRA,2022-09-27,313.73,68.416,21.8073
MANAUS-AMAPA,2022-09-27,785.737,566.681,72.121
NORDESTE,2022-09-27,51691.226,34587.657,66.912
NORTE,2022-09-27,14488.55,11136.288,76.8627
PARANA,2022-09-27,140595.976,69665.236,49.55
PARANAPANEMA,2022-09-27,11832.754,7049.229,59.5739
SUDESTE,2022-09-27,50972.214,27227.058,53.4155
SUL,2022-09-27,10134.571,7007.26,69.1421
TELES PIRES,2022-09-27,900.655,557.281,61.8751
BELO MONTE,2022-09-28,28.109,28.246,100.4874
IGUACU,2022-09-28,10324.672,10049.523,97.335
MADEIRA,2022-09-28,313.73,67.081,21.3818
MANAUS-AMAPA,2022-09-28,785.737,561.962,71.5204
NORDESTE,2022-09-28,51691.226,34505.169,66.7525
NORTE,2022-09-28,14488.55,11061.982,76.3498
PARANA,2022-09-28,140595.976,69596.573,49.5011
PARANAPANEMA,2022-09-28,11832.754,7193.033,60.7892
SUDESTE,2022-09-28,50972.214,27203.362,53.369
SUL,2022-09-28,10134.571,6947.16,68.5491
TELES PIRES,2022-09-28,900.655,543.259,60.3182
BELO MONTE,2022-09-29,28.109,28.109,100.0
IGUACU,2022-09-29,10324.672,10091.177,97.7385
MADEIRA,2022-09-29,313.73,65.803,20.9744
MANAUS-AMAPA,2022-09-29,785.737,556.587,70.8363
NORDESTE,2022-09-29,51691.226,34371.965,66.4948
NORTE,2022-09-29,14488.55,10984.932,75.818
PARANA,2022-09-29,140595.976,69522.562,49.4485
PARANAPANEMA,2022-09-29,11832.754,7343.417,62.0601
SUDESTE,2022-09-29,50972.214,27155.069,53.2743
SUL,2022-09-29,10134.571,6897.22,68.0564
TELES PIRES,2022-09-29,900.655,532.979,59.1768
BELO MONTE,2022-09-30,28.109,28.109,100.0
IGUACU,2022-09-30,10324.672,10139.192,98.2035
MADEIRA,2022-09-30,313.73,64.759,20.6416
MANAUS-AMAPA,2022-09-30,785.737,555.1,70.647
NORDESTE,2022-09-30,51691.226,34267.681,66.293
NORTE,2022-09-30,14488.55,10943.153,75.5297
PARANA,2022-09-30,140595.976,69439.333,49.3893
PARANAPANEMA,2022-09-30,11832.754,7442.007,62.8933
SUDESTE,2022-09-30,50972.214,27120.154,53.2058
SUL,2022-09-30,10134.571,6878.609,67.8727
TELES PIRES,2022-09-30,900.655,521.798,57.9354
BELO MONTE,2022-10-01,28.109,28.246,100.4874
IGUACU,2022-10-01,10324.672,10195.422,98.7481
MADEIRA,2022-10-01,313.73,63.93,20.3774
MANAUS-AMAPA,2022-10-01,785.737,554.769,70.6049
NORDESTE,2022-10-01,51691.226,34163.913,66.0923
NORTE,2022-10-01,14488.55,10930.485,75.4422
PARANA,2022-10-01,140595.976,69464.442,49.4071
PARANAPANEMA,2022-10-01,11832.754,7523.061,63.5783
SUDESTE,2022-10-01,50972.214,27148.109,53.2606
SUL,2022-10-01,10134.571,6883.67,67.9227
TELES PIRES,2022-10-01,900.655,521.798,57.9354
BELO MONTE,2022-10-02,28.109,28.315,100.7329
IGUACU,2022-10-02,10324.672,10274.289,99.512
MADEIRA,2022-10-02,313.73,63.008,20.0835
MANAUS-AMAPA,2022-10-02,785.737,550.806,70.1006
NORDESTE,2022-10-02,51691.226,34078.831,65.9277
NORTE,2022-10-02,14488.55,10928.777,75.4304
PARANA,2022-10-02,140595.976,69497.985,49.431
PARANAPANEMA,2022-10-02,11832.754,7597.117,64.2041
SUDESTE,2022-10-02,50972.214,27130.633,53.2263
SUL,2022-10-02,10134.571,6879.729,67.8838
TELES PIRES,2022-10-02,900.655,521.798,57.9354
BELO MONTE,2022-10-03,28.109,28.246,100.4874
IGUACU,2022-10-03,10324.672,10275.568,99.5244
MADEIRA,2022-10-03,313.73,61.93,19.7399
MANAUS-AMAPA,2022-10-03,785.737,549.403,69.922
NORDESTE,2022-10-03,51691.226,34001.075,65.7773
NORTE,2022-10-03,14488.55,10854.177,74.9156
PARANA,2022-10-03,140595.976,69277.533,49.2742
PARANAPANEMA,2022-10-03,11832.754,7652.491,64.6721
SUDESTE,2022-10-03,50972.214,27071.313,53.1099
SUL,2022-10-03,10134.571,6845.105,67.5421
TELES PIRES,2022-10-03,900.655,520.799,57.8245
BELO MONTE,2022-10-04,28.109,27.835,99.0252
IGUACU,2022-10-04,10324.672,10273.696,99.5063
MADEIRA,2022-10-04,313.73,61.044,19.4575
MANAUS-AMAPA,2022-10-04,785.737,547.258,69.649
NORDESTE,2022-10-04,51691.226,33889.759,65.5619
NORTE,2022-10-04,14488.55,10718.916,73.982
PARANA,2022-10-04,140595.976,69180.483,49.2052
PARANAPANEMA,2022-10-04,11832.754,7708.94,65.1492
SUDESTE,2022-10-04,50972.214,26996.206,52.9626
SUL,2022-10-04,10134.571,6820.433,67.2987
TELES PIRES,2022-10-04,900.655,510.536,56.685
BELO MONTE,2022-10-05,28.109,27.359,97.3318
IGUACU,2022-10-05,10324.672,10258.987,99.3638
MADEIRA,2022-10-05,313.73,59.662,19.017
MANAUS-AMAPA,2022-10-05,785.737,543.961,69.2294
NORDESTE,2022-10-05,51691.226,33798.838,65.386
NORTE,2022-10-05,14488.55,10638.885,73.4296
PARANA,2022-10-05,140595.976,69091.796,49.1421
PARANAPANEMA,2022-10-05,11832.754,7754.107,65.5309
SUDESTE,2022-10-05,50972.214,26933.352,52.8393
SUL,2022-10-05,10134.571,6806.92,67.1653
TELES PIRES,2022-10-05,900.655,493.75,54.8212
BELO MONTE,2022-10-06,28.109,26.953,95.8874
IGUACU,2022-10-06,10324.672,10263.169,99.4043
MADEIRA,2022-10-06,313.73,58.408,18.6173
MANAUS-AMAPA,2022-10-06,785.737,540.419,68.7786
NORDESTE,2022-10-06,51691.226,33677.052,65.1504
NORTE,2022-10-06,14488.55,10515.441,72.5776
PARANA,2022-10-06,140595.976,68847.464,48.9683
PARANAPANEMA,2022-10-06,11832.754,7835.395,66.2178
SUDESTE,2022-10-06,50972.214,26868.526,52.7121
SUL,2022-10-06,10134.571,6837.971,67.4717
TELES PIRES,2022-10-06,900.655,475.175,52.7588
BELO MONTE,2022-10-07,28.109,26.548,94.4466
IGUACU,2022-10-07,10324.672,10241.63,99.1957
MADEIRA,2022-10-07,313.73,56.892,18.1341
MANAUS-AMAPA,2022-10-07,785.737,537.621,68.4225
NORDESTE,2022-10-07,51691.226,33569.752,64.9428
NORTE,2022-10-07,14488.55,10349.557,71.4327
PARANA,2022-10-07,140595.976,68775.178,48.9169
PARANAPANEMA,2022-10-07,11832.754,7989.69,67.5218
SUDESTE,2022-10-07,50972.214,26795.241,52.5683
SUL,2022-10-07,10134.571,6884.436,67.9302
TELES PIRES,2022-10-07,900.655,451.021,50.077
BELO MONTE,2022-10-08,28.109,26.144,93.0094
IGUACU,2022-10-08,10324.672,10160.736,98.4122
MADEIRA,2022-10-08,313.73,55.744,17.7681
MANAUS-AMAPA,2022-10-08,785.737,534.002,67.9619
NORDESTE,2022-10-08,51691.226,33468.094,64.7462
NORTE,2022-10-08,14488.55,10279.211,70.9471
PARANA,2022-10-08,140595.976,68948.05,49.0398
PARANAPANEMA,2022-10-08,11832.754,8141.633,68.8059
SUDESTE,2022-10-08,50972.214,26742.602,52.4651
SUL,2022-10-08,10134.571,6918.644,68.2678
TELES PIRES,2022-10-08,900.655,444.516,49.3547
BELO MONTE,2022-10-09,28.109,25.677,91.348
IGUACU,2022-10-09,10324.672,10163.774,98.4416
MADEIRA,2022-10-09,313.73,54.598,17.4029
MANAUS-AMAPA,2022-10-09,785.737,531.536,67.6481
NORDESTE,2022-10-09,51691.226,33365.495,64.5477
NORTE,2022-10-09,14488.55,10262.488,70.8317
PARANA,2022-10-09,140595.976,69029.654,49.0979
PARANAPANEMA,2022-10-09,11832.754,8242.408,69.6576
SUDESTE,2022-10-09,50972.214,26723.468,52.4275
SUL,2022-10-09,10134.571,6966.173,68.7367
TELES PIRES,2022-10-09,900.655,438.014,48.6328
BELO MONTE,2022-10-10,28.109,25.215,89.7044
IGUACU,2022-10-10,10324.672,10151.373,98.3215
MADEIRA,2022-10-10,313.73,53.308,16.9917
MANAUS-AMAPA,2022-10-10,785.737,528.333,67.2404
NORDESTE,2022-10-10,51691.226,33277.763,64.378
NORTE,2022-10-10,14488.55,10211.435,70.4793
PARANA,2022-10-10,140595.976,68967.441,49.0536
PARANAPANEMA,2022-10-10,11832.754,8321.296,70.3243
SUDESTE,2022-10-10,50972.214,26671.869,52.3263
SUL,2022-10-10,10134.571,7107.074,70.127
TELES PIRES,2022-10-10,900.655,425.921,47.2901
BELO MONTE,2022-10-11,28.109,24.755,88.0679
IGUACU,2022-10-11,10324.672,10185.68,98.6538
MADEIRA,2022-10-11,313.73,52.016,16.5799
MANAUS-AMAPA,2022-10-11,785.737,525.706,66.9061
NORDESTE,2022-10-11,51691.226,33179.974,64.1888
NORTE,2022-10-11,14488.55,10170.47,70.1966
PARANA,2022-10-11,140595.976,68926.543,49.0245
PARANAPANEMA,2022-10-11,11832.754,8391.985,70.9217
SUDESTE,2022-10-11,50972.214,26600.534,52.1863
SUL,2022-10-11,10134.571,7814.782,77.1101
TELES PIRES,2022-10-11,900.655,410.147,45.5387
BELO MONTE,2022-10-12,28.109,24.43,86.9117
IGUACU,2022-10-12,10324.672,10077.727,97.6082
MADEIRA,2022-10-12,313.73,50.788,16.1884
MANAUS-AMAPA,2022-10-12,785.737,524.639,66.7703
NORDESTE,2022-10-12,51691.226,33066.521,63.9693
NORTE,2022-10-12,14488.55,10144.144,70.0149
PARANA,2022-10-12,140595.976,69047.834,49.1108
PARANAPANEMA,2022-10-12,11832.754,8453.072,71.4379
SUDESTE,2022-10-12,50972.214,26559.678,52.1062
SUL,2022-10-12,10134.571,8367.733,82.5662
TELES PIRES,2022-10-12,900.655,405.554,45.0288
BELO MONTE,2022-10-13,28.109,24.755,88.0679
IGUACU,2022-10-13,10324.672,10057.501,97.4123
MADEIRA,2022-10-13,313.73,49.33,15.7237
MANAUS-AMAPA,2022-10-13,785.737,522.753,66.5303
NORDESTE,2022-10-13,51691.226,32974.763,63.7918
NORTE,2022-10-13,14488.55,10040.707,69.301
PARANA,2022-10-13,140595.976,68968.146,49.0541
PARANAPANEMA,2022-10-13,11832.754,8492.06,71.7674
SUDESTE,2022-10-13,50972.214,26493.466,51.9763
SUL,2022-10-13,10134.571,8431.364,83.1941
TELES PIRES,2022-10-13,900.655,394.483,43.7996
BELO MONTE,2022-10-14,28.109,25.148,89.466
IGUACU,2022-10-14,10324.672,10056.707,97.4046
MADEIRA,2022-10-14,313.73,48.922,15.5937
MANAUS-AMAPA,2022-10-14,785.737,520.949,66.3007
NORDESTE,2022-10-14,51691.226,32877.003,63.6027
NORTE,2022-10-14,14488.55,9944.348,68.6359
PARANA,2022-10-14,140595.976,68890.634,48.999
PARANAPANEMA,2022-10-14,11832.754,8539.008,72.1642
SUDESTE,2022-10-14,50972.214,26433.884,51.8594
SUL,2022-10-14,10134.571,8483.075,83.7043
TELES PIRES,2022-10-14,900.655,384.322,42.6714
BELO MONTE,2022-10-15,28.109,25.478,90.64
IGUACU,2022-10-15,10324.672,10087.148,97.6995
MADEIRA,2022-10-15,313.73,48.411,15.4308
MANAUS-AMAPA,2022-10-15,785.737,519.884,66.1651
NORDESTE,2022-10-15,51691.226,32787.604,63.4297
NORTE,2022-10-15,14488.55,9919.208,68.4624
PARANA,2022-10-15,140595.976,68944.471,49.0373
PARANAPANEMA,2022-10-15,11832.754,8590.908,72.6028
SUDESTE,2022-10-15,50972.214,26399.331,51.7916
SUL,2022-10-15,10134.571,8536.35,84.23
TELES PIRES,2022-10-15,900.655,385.221,42.7712
BELO MONTE,2022-10-16,28.109,25.877,92.0595
IGUACU,2022-10-16,10324.672,10108.417,97.9055
MADEIRA,2022-10-16,313.73,48.082,15.3259
MANAUS-AMAPA,2022-10-16,785.737,519.228,66.0817
NORDESTE,2022-10-16,51691.226,32700.114,63.2605
NORTE,2022-10-16,14488.55,9903.14,68.3515
PARANA,2022-10-16,140595.976,68870.361,48.9846
PARANAPANEMA,2022-10-16,11832.754,8645.942,73.0679
SUDESTE,2022-10-16,50972.214,26350.72,51.6962
SUL,2022-10-16,10134.571,8600.775,84.8657
TELES PIRES,2022-10-16,900.655,387.019,42.9708
BELO MONTE,2022-10-17,28.109,26.212,93.2513
IGUACU,2022-10-17,10324.672,10113.642,97.9561
MADEIRA,2022-10-17,313.73,47.642,15.1857
MANAUS-AMAPA,2022-10-17,785.737,518.819,66.0296
NORDESTE,2022-10-17,51691.226,32643.368,63.1507
NORTE,2022-10-17,14488.55,9842.679,67.9342
PARANA,2022-10-17,140595.976,68589.546,48.7849
PARANAPANEMA,2022-10-17,11832.754,8702.818,73.5485
SUDESTE,2022-10-17,50972.214,26293.676,51.5843
SUL,2022-10-17,10134.571,8608.193,84.9389
TELES PIRES,2022-10-17,900.655,385.221,42.7712
BELO MONTE,2022-10-18,28.109,26.412,93.9628
IGUACU,2022-10-18,10324.672,10108.954,97.9107
MADEIRA,2022-10-18,313.73,47.225,15.0528
MANAUS-AMAPA,2022-10-18,785.737,517.754,65.8941
NORDESTE,2022-10-18,51691.226,32550.554,62.9711
NORTE,2022-10-18,14488.55,9745.089,67.2606
PARANA,2022-10-18,140595.976,68381.318,48.6368
PARANAPANEMA,2022-10-18,11832.754,8748.669,73.936
SUDESTE,2022-10-18,50972.214,26238.947,51.477
SUL,2022-10-18,10134.571,8628.758,85.1418
TELES PIRES,2022-10-18,900.655,369.501,41.0258
BELO MONTE,2022-10-19,28.109,26.548,94.4466
IGUACU,2022-10-19,10324.672,10093.946,97.7653
MADEIRA,2022-10-19,313.73,46.917,14.9546
MANAUS-AMAPA,2022-10-19,785.737,517.099,65.8107
NORDESTE,2022-10-19,51691.226,32442.46,62.762
NORTE,2022-10-19,14488.55,9623.933,66.4244
PARANA,2022-10-19,140595.976,68218.086,48.5207
PARANAPANEMA,2022-10-19,11832.754,8802.602,74.3918
SUDESTE,2022-10-19,50972.214,26186.834,51.3747
SUL,2022-10-19,10134.571,8630.948,85.1634
TELES PIRES,2022-10-19,900.655,358.464,39.8004
BELO MONTE,2022-10-20,28.109,26.548,94.4466
IGUACU,2022-10-20,10324.672,10115.871,97.9777
MADEIRA,2022-10-20,313.73,46.108,14.6967
MANAUS-AMAPA,2022-10-20,785.737,515.707,65.6335
NORDESTE,2022-10-20,51691.226,32348.076,62.5794
NORTE,2022-10-20,14488.55,9473.793,65.3881
PARANA,2022-10-20,140595.976,67932.482,48.3175
PARANAPANEMA,2022-10-20,11832.754,8855.379,74.8379
SUDESTE,2022-10-20,50972.214,26107.149,51.2184
SUL,2022-10-20,10134.571,8659.649,85.4466
TELES PIRES,2022-10-20,900.655,345.557,38.3673
BELO MONTE,2022-10-21,28.109,26.548,94.4466
IGUACU,2022-10-21,10324.672,10083.311,97.6623
MADEIRA,2022-10-21,313.73,45.324,14.4468
MANAUS-AMAPA,2022-10-21,785.737,513.906,65.4043
NORDESTE,2022-10-21,51691.226,32242.294,62.3748
NORTE,2022-10-21,14488.55,9325.063,64.3616
PARANA,2022-10-21,140595.976,67785.792,48.2132
PARANAPANEMA,2022-10-21,11832.754,8928.762,75.458
SUDESTE,2022-10-21,50972.214,26039.141,51.085
SUL,2022-10-21,10134.571,8686.492,85.7115
TELES PIRES,2022-10-21,900.655,329.892,36.628
BELO MONTE,2022-10-22,28.109,26.344,93.7209
IGUACU,2022-10-22,10324.672,10086.267,97.6909
MADEIRA,2022-10-22,313.73,44.699,14.2476
MANAUS-AMAPA,2022-10-22,785.737,513.252,65.3211
NORDESTE,2022-10-22,51691.226,32156.52,62.2089
NORTE,2022-10-22,14488.55,9264.404,63.9429
PARANA,2022-10-22,140595.976,67788.598,48.2152
PARANAPANEMA,2022-10-22,11832.754,9036.695,76.3702
SUDESTE,2022-10-22,50972.214,26015.837,51.0393
SUL,2022-10-22,10134.571,8716.851,86.0111
TELES PIRES,2022-10-22,900.655,320.682,35.6054
BELO MONTE,2022-10-23,28.109,26.344,93.7209
IGUACU,2022-10-23,10324.672,10101.341,97.8369
MADEIRA,2022-10-23,313.73,44.285,14.1156
MANAUS-AMAPA,2022-10-23,785.737,512.924,65.2793
NORDESTE,2022-10-23,51691.226,32064.063,62.03
NORTE,2022-10-23,14488.55,9231.81,63.718
PARANA,2022-10-23,140595.976,67746.837,48.1855
PARANAPANEMA,2022-10-23,11832.754,9135.598,77.206
SUDESTE,2022-10-23,50972.214,25967.54,50.9445
SUL,2022-10-23,10134.571,8730.93,86.15
TELES PIRES,2022-10-23,900.655,323.453,35.9131
BELO MONTE,2022-10-24,28.109,26.077,92.771
IGUACU,2022-10-24,10324.672,10141.258,98.2235
MADEIRA,2022-10-24,313.73,44.147,14.0717
MANAUS-AMAPA,2022-10-24,785.737,512.515,65.2273
NORDESTE,2022-10-24,51691.226,31955.103,61.8192
NORTE,2022-10-24,14488.55,9140.273,63.0862
PARANA,2022-10-24,140595.976,67571.56,48.0608
PARANAPANEMA,2022-10-24,11832.754,9184.323,77.6178
SUDESTE,2022-10-24,50972.214,25924.382,50.8598
SUL,2022-10-24,10134.571,8696.101,85.8063
TELES PIRES,2022-10-24,900.655,321.665,35.7146
BELO MONTE,2022-10-25,28.109,25.877,92.0595
IGUACU,2022-10-25,10324.672,10200.358,98.796
MADEIRA,2022-10-25,313.73,44.4,14.1523
MANAUS-AMAPA,2022-10-25,785.737,512.515,65.2273
NORDESTE,2022-10-25,51691.226,31826.013,61.5695
NORTE,2022-10-25,14488.55,9050.206,62.4645
PARANA,2022-10-25,140595.976,67408.136,47.9446
PARANAPANEMA,2022-10-25,11832.754,9191.788,77.6809
SUDESTE,2022-10-25,50972.214,25869.018,50.7512
SUL,2022-10-25,10134.571,8667.437,85.5235
TELES PIRES,2022-10-25,900.655,315.231,35.0002
BELO MONTE,2022-10-26,28.109,25.61,91.1096
IGUACU,2022-10-26,10324.672,10237.14,99.1522
MADEIRA,2022-10-26,313.73,44.699,14.2476
MANAUS-AMAPA,2022-10-26,785.737,510.471,64.9672
NORDESTE,2022-10-26,51691.226,31670.568,61.2687
NORTE,2022-10-26,14488.55,8912.61,61.5149
PARANA,2022-10-26,140595.976,67119.735,47.7394
PARANAPANEMA,2022-10-26,11832.754,9185.709,77.6295
SUDESTE,2022-10-26,50972.214,25810.097,50.6356
SUL,2022-10-26,10134.571,8627.369,85.1281
TELES PIRES,2022-10-26,900.655,307.908,34.1871
BELO MONTE,2022-10-27,28.109,25.279,89.9321
IGUACU,2022-10-27,10324.672,10236.078,99.1419
MADEIRA,2022-10-27,313.73,44.567,14.2055
MANAUS-AMAPA,2022-10-27,785.737,509.408,64.8319
NORDESTE,2022-10-27,51691.226,31574.488,61.0829
NORTE,2022-10-27,14488.55,8782.358,60.6159
PARANA,2022-10-27,140595.976,66912.874,47.5923
PARANAPANEMA,2022-10-27,11832.754,9173.022,77.5223
SUDESTE,2022-10-27,50972.214,25753.34,50.5243
SUL,2022-10-27,10134.571,8599.129,84.8495
TELES PIRES,2022-10-27,900.655,298.717,33.1666
BELO MONTE,2022-10-28,28.109,24.95,88.7616
IGUACU,2022-10-28,10324.672,10158.598,98.3915
MADEIRA,2022-10-28,313.73,43.75,13.9451
MANAUS-AMAPA,2022-10-28,785.737,509.408,64.8319
NORDESTE,2022-10-28,51691.226,31478.307,60.8968
NORTE,2022-10-28,14488.55,8686.498,59.9542
PARANA,2022-10-28,140595.976,66733.496,47.4647
PARANAPANEMA,2022-10-28,11832.754,9153.172,77.3545
SUDESTE,2022-10-28,50972.214,25706.922,50.4332
SUL,2022-10-28,10134.571,8547.18,84.3369
TELES PIRES,2022-10-28,900.655,288.643,32.0481
BELO MONTE,2022-10-29,28.109,24.493,87.1358
IGUACU,2022-10-29,10324.672,10158.322,98.3888
MADEIRA,2022-10-29,313.73,43.219,13.7759
MANAUS-AMAPA,2022-10-29,785.737,509.081,64.7903
NORDESTE,2022-10-29,51691.226,31393.734,60.7332
NORTE,2022-10-29,14488.55,8594.488,59.3192
PARANA,2022-10-29,140595.976,66677.854,47.4252
PARANAPANEMA,2022-10-29,11832.754,9156.502,77.3827
SUDESTE,2022-10-29,50972.214,25654.448,50.3303
SUL,2022-10-29,10134.571,8542.694,84.2926
TELES PIRES,2022-10-29,900.655,284.99,31.6425
BELO MONTE,2022-10-30,28.109,24.038,85.5171
IGUACU,2022-10-30,10324.672,10162.392,98.4282
MADEIRA,2022-10-30,313.73,42.426,13.5231
MANAUS-AMAPA,2022-10-30,785.737,505.568,64.3432
NORDESTE,2022-10-30,51691.226,31317.348,60.5854
NORTE,2022-10-30,14488.55,8535.95,58.9151
PARANA,2022-10-30,140595.976,66619.669,47.3838
PARANAPANEMA,2022-10-30,11832.754,9191.938,77.6822
SUDESTE,2022-10-30,50972.214,25622.223,50.267
SUL,2022-10-30,10134.571,8575.625,84.6175
TELES PIRES,2022-10-30,900.655,286.772,31.8404
BELO MONTE,2022-10-31,28.109,23.525,83.6921
IGUACU,2022-10-31,10324.672,10197.07,98.7641
MADEIRA,2022-10-31,313.73,41.619,13.2659
MANAUS-AMAPA,2022-10-31,785.737,502.058,63.8964
NORDESTE,2022-10-31,51691.226,31182.131,60.3238
NORTE,2022-10-31,14488.55,8350.969,57.6384
PARANA,2022-10-31,140595.976,66322.364,47.1723
PARANAPANEMA,2022-10-31,11832.754,9276.552,78.3972
SUDESTE,2022-10-31,50972.214,25566.246,50.1572
SUL,2022-10-31,10134.571,8553.911,84.4033
TELES PIRES,2022-10-31,900.655,284.99,31.6425
BELO MONTE,2022-11-01,28.109,23.08,82.1089
IGUACU,2022-11-01,10324.672,10198.579,98.7787
MADEIRA,2022-11-01,313.73,40.352,12.862
MANAUS-AMAPA,2022-11-01,785.737,500.345,63.6784
NORDESTE,2022-11-01,51691.226,31069.018,60.105
NORTE,2022-11-01,14488.55,8195.655,56.5664
PARANA,2022-11-01,140595.976,66184.5,47.0742
PARANAPANEMA,2022-11-01,11832.754,9476.096,80.0836
SUDESTE,2022-11-01,50972.214,25541.951,50.1096
SUL,2022-11-01,10134.571,8539.264,84.2588
TELES PIRES,2022-11-01,900.655,283.12,31.4349
BELO MONTE,2022-11-02,28.109,22.639,80.54
IGUACU,2022-11-02,10324.672,10236.921,99.1501
MADEIRA,2022-11-02,313.73,39.16,12.4821
MANAUS-AMAPA,2022-11-02,785.737,499.692,63.5953
NORDESTE,2022-11-02,51691.226,31050.118,60.0684
NORTE,2022-11-02,14488.55,8173.617,56.4143
PARANA,2022-11-02,140595.976,66245.772,47.1178
PARANAPANEMA,2022-11-02,11832.754,9622.995,81.3251
SUDESTE,2022-11-02,50972.214,25642.154,50.3061
SUL,2022-11-02,10134.571,8563.464,84.4975
TELES PIRES,2022-11-02,900.655,276.709,30.7231
BELO MONTE,2022-11-03,28.109,22.203,78.9889
IGUACU,2022-11-03,10324.672,10241.476,99.1942
MADEIRA,2022-11-03,313.73,38.012,12.1162
MANAUS-AMAPA,2022-11-03,785.737,498.958,63.5019
NORDESTE,2022-11-03,51691.226,31128.107,60.2193
NORTE,2022-11-03,14488.55,8149.738,56.2495
PARANA,2022-11-03,140595.976,65973.236,46.924
PARANAPANEMA,2022-11-03,11832.754,9685.552,81.8537
SUDESTE,2022-11-03,50972.214,25697.426,50.4146
SUL,2022-11-03,10134.571,8539.21,84.2582
TELES PIRES,2022-11-03,900.655,268.524,29.8143
BELO MONTE,2022-11-04,28.109,21.769,77.4449
IGUACU,2022-11-04,10324.672,10260.0,99.3736
MADEIRA,2022-11-04,313.73,36.416,11.6074
MANAUS-AMAPA,2022-11-04,785.737,497.898,63.367
NORDESTE,2022-11-04,51691.226,31259.686,60.4739
NORTE,2022-11-04,14488.55,8137.929,56.168
