data,subsistema,ena
2016-07-15,NORTE,1787.0
2016-07-15,SUDESTE,22819.0
2016-07-15,SUL,31107.0
2016-07-16,NORDESTE,1201.0
2016-07-16,NORTE,1771.0
2016-07-16,SUDESTE,23411.0
2016-07-16,SUL,30352.0
2016-07-17,NORDESTE,1207.0
2016-07-17,NORTE,1763.0
2016-07-17,SUDESTE,23974.0
2016-07-17,SUL,25251.0
2016-07-18,NORDESTE,1205.0
2016-07-18,NORTE,1756.0
2016-07-18,SUDESTE,24276.0
2016-07-18,SUL,18933.0
2016-07-19,NORDESTE,1196.0
2016-07-19,NORTE,1765.0
2016-07-19,SUDESTE,23994.0
2016-07-19,SUL,14928.0
2016-07-20,NORDESTE,1194.0
2016-07-20,NORTE,1780.0
2016-07-20,SUDESTE,23488.0
2016-07-20,SUL,12731.0
2016-07-21,NORDESTE,1184.0
2016-07-21,NORTE,1786.0
2016-07-21,SUDESTE,22671.0
2016-07-21,SUL,11223.0
2016-07-22,NORDESTE,1183.0
2016-07-22,NORTE,1765.0
2016-07-22,SUDESTE,22087.0
2016-07-22,SUL,10258.0
2016-07-23,NORDESTE,1175.0
2016-07-23,NORTE,1734.0
2016-07-23,SUDESTE,21525.0
2016-07-23,SUL,9368.0
2016-07-24,NORDESTE,1220.0
2016-07-24,NORTE,1673.0
2016-07-24,SUDESTE,21176.0
2016-07-24,SUL,8583.0
2016-07-25,NORDESTE,1278.0
2016-07-25,NORTE,1619.0
2016-07-25,SUDESTE,20829.0
2016-07-25,SUL,8130.0
2016-07-26,NORDESTE,1272.0
2016-07-26,NORTE,1552.0
2016-07-26,SUDESTE,20459.0
2016-07-26,SUL,7609.0
2016-07-27,NORDESTE,1215.0
2016-07-27,NORTE,1480.0
2016-07-27,SUDESTE,20099.0
2016-07-27,SUL,7265.0
2016-07-28,NORDESTE,1182.0
2016-07-28,NORTE,1414.0
2016-07-28,SUDESTE,19780.0
2016-07-28,SUL,6978.0
2016-07-29,NORDESTE,1235.0
2016-07-29,NORTE,1404.0
2016-07-29,SUDESTE,19496.0
2016-07-29,SUL,6433.0
2016-07-30,NORDESTE,1316.0
2016-07-30,NORTE,1398.0
2016-07-30,SUDESTE,19160.0
2016-07-30,SUL,5953.0
2016-07-31,NORDESTE,1385.0
2016-07-31,NORTE,1374.0
2016-07-31,SUDESTE,18893.0
2016-07-31,SUL,5576.0
2016-08-01,NORDESTE,1406.0
2016-08-01,NORTE,1356.0
2016-08-01,SUDESTE,18897.0
2016-08-01,SUL,5316.0
2016-08-02,NORDESTE,1388.0
2016-08-02,NORTE,1337.0
2016-08-02,SUDESTE,18675.0
2016-08-02,SUL,5264.0
2016-08-03,NORDESTE,1377.0
2016-08-03,NORTE,1315.0
2016-08-03,SUDESTE,18490.0
2016-08-03,SUL,5379.0
2016-08-04,NORDESTE,1338.0
2016-08-04,NORTE,1286.0
2016-08-04,SUDESTE,18303.0
2016-08-04,SUL,5595.0
2016-08-05,NORDESTE,1277.0
2016-08-05,NORTE,1284.0
2016-08-05,SUDESTE,18134.0
2016-08-05,SUL,5473.0
2016-08-06,NORDESTE,1250.0
2016-08-06,NORTE,1252.0
2016-08-06,SUDESTE,18077.0
2016-08-06,SUL,5299.0
2016-08-07,NORDESTE,1243.0
2016-08-07,NORTE,1251.0
2016-08-07,SUDESTE,18061.0
2016-08-07,SUL,5649.0
2016-08-08,NORDESTE,1314.0
2016-08-08,NORTE,1229.0
2016-08-08,SUDESTE,18092.0
2016-08-08,SUL,6279.0
2016-08-09,NORDESTE,1312.0
2016-08-09,NORTE,1236.0
2016-08-09,SUDESTE,18095.0
2016-08-09,SUL,6731.0
2016-08-10,NORDESTE,1282.0
2016-08-10,NORTE,1194.0
2016-08-10,SUDESTE,18105.0
2016-08-10,SUL,6462.0
2016-08-11,NORDESTE,1240.0
2016-08-11,NORTE,1210.0
2016-08-11,SUDESTE,18154.0
2016-08-11,SUL,6022.0
2016-08-12,NORDESTE,1221.0
2016-08-12,NORTE,1170.0
2016-08-12,SUDESTE,18349.0
2016-08-12,SUL,5633.0
2016-08-13,NORDESTE,1206.0
2016-08-13,NORTE,1154.0
2016-08-13,SUDESTE,18607.0
2016-08-13,SUL,5257.0
2016-08-14,NORDESTE,1200.0
2016-08-14,NORTE,1154.0
2016-08-14,SUDESTE,18786.0
2016-08-14,SUL,5281.0
2016-08-15,NORDESTE,1256.0
2016-08-15,NORTE,1216.0
2016-08-15,SUDESTE,18679.0
2016-08-15,SUL,5843.0
2016-08-16,NORDESTE,1318.0
2016-08-16,NORTE,1206.0
2016-08-16,SUDESTE,18516.0
2016-08-16,SUL,7119.0
2016-08-17,NORDESTE,1267.0
2016-08-17,NORTE,1210.0
2016-08-17,SUDESTE,18558.0
2016-08-17,SUL,8104.0
2016-08-18,NORDESTE,1199.0
2016-08-18,NORTE,1227.0
2016-08-18,SUDESTE,18927.0
2016-08-18,SUL,9513.0
2016-08-19,NORDESTE,1201.0
2016-08-19,NORTE,1156.0
2016-08-19,SUDESTE,19349.0
2016-08-19,SUL,11910.0
2016-08-20,NORDESTE,1298.0
2016-08-20,NORTE,1138.0
2016-08-20,SUDESTE,20565.0
2016-08-20,SUL,21995.0
2016-08-21,NORDESTE,1363.0
2016-08-21,NORTE,1129.0
2016-08-21,SUDESTE,22854.0
2016-08-21,SUL,31701.0
2016-08-22,NORDESTE,1337.0
2016-08-22,NORTE,1130.0
2016-08-22,SUDESTE,26677.0
2016-08-22,SUL,31026.0
2016-08-23,NORDESTE,1280.0
2016-08-23,NORTE,1099.0
2016-08-23,SUDESTE,29304.0
2016-08-23,SUL,25900.0
2016-08-24,NORDESTE,1323.0
2016-08-24,NORTE,1107.0
2016-08-24,SUDESTE,29349.0
2016-08-24,SUL,21407.0
2016-08-25,NORDESTE,1381.0
2016-08-25,NORTE,1077.0
2016-08-25,SUDESTE,28524.0
2016-08-25,SUL,18256.0
2016-08-26,NORDESTE,1424.0
2016-08-26,NORTE,1081.0
2016-08-26,SUDESTE,27289.0
2016-08-26,SUL,16121.0
2016-08-27,NORDESTE,1409.0
2016-08-27,NORTE,1058.0
2016-08-27,SUDESTE,25453.0
2016-08-27,SUL,14628.0
2016-08-28,NORDESTE,1343.0
2016-08-28,NORTE,1073.0
2016-08-28,SUDESTE,23910.0
2016-08-28,SUL,13475.0
2016-08-29,NORDESTE,1248.0
2016-08-29,NORTE,1074.0
2016-08-29,SUDESTE,23148.0
2016-08-29,SUL,13054.0
2016-08-30,NORDESTE,1182.0
2016-08-30,NORTE,1099.0
2016-08-30,SUDESTE,23061.0
2016-08-30,SUL,13208.0
2016-08-31,NORDESTE,1169.0
2016-08-31,NORTE,1103.0
2016-08-31,SUDESTE,22423.0
2016-08-31,SUL,13306.0
2016-09-01,NORDESTE,1211.0
2016-09-01,NORTE,1088.0
2016-09-01,SUDESTE,21986.0
2016-09-01,SUL,13004.0
2016-09-02,NORDESTE,1295.0
2016-09-02,NORTE,1097.0
2016-09-02,SUDESTE,21701.0
2016-09-02,SUL,12070.0
2016-09-03,NORDESTE,1314.0
2016-09-03,NORTE,1083.0
2016-09-03,SUDESTE,21297.0
2016-09-03,SUL,11474.0
2016-09-04,NORDESTE,1270.0
2016-09-04,NORTE,1055.0
2016-09-04,SUDESTE,21360.0
2016-09-04,SUL,12462.0
2016-09-05,NORDESTE,1178.0
2016-09-05,NORTE,1047.0
2016-09-05,SUDESTE,21546.0
2016-09-05,SUL,13943.0
2016-09-06,NORDESTE,1129.0
2016-09-06,NORTE,1039.0
2016-09-06,SUDESTE,21670.0
2016-09-06,SUL,17113.0
2016-09-07,NORDESTE,1175.0
2016-09-07,NORTE,1000.0
2016-09-07,SUDESTE,21575.0
2016-09-07,SUL,16970.0
2016-09-08,NORDESTE,1205.0
2016-09-08,NORTE,998.0
2016-09-08,SUDESTE,21774.0
2016-09-08,SUL,14937.0
2016-09-09,NORDESTE,1174.0
2016-09-09,NORTE,1002.0
2016-09-09,SUDESTE,21790.0
2016-09-09,SUL,12796.0
2016-09-10,NORDESTE,1159.0
2016-09-10,NORTE,1031.0
2016-09-10,SUDESTE,21453.0
2016-09-10,SUL,11092.0
2016-09-11,NORDESTE,1183.0
2016-09-11,NORTE,1065.0
2016-09-11,SUDESTE,20963.0
2016-09-11,SUL,9990.0
2016-09-12,NORDESTE,1172.0
2016-09-12,NORTE,1069.0
2016-09-12,SUDESTE,20306.0
2016-09-12,SUL,9176.0
2016-09-13,NORDESTE,1125.0
2016-09-13,NORTE,1079.0
2016-09-13,SUDESTE,19594.0
2016-09-13,SUL,8790.0
2016-09-14,NORDESTE,1083.0
2016-09-14,NORTE,1074.0
2016-09-14,SUDESTE,18977.0
2016-09-14,SUL,8490.0
2016-09-15,NORDESTE,1112.0
2016-09-15,NORTE,1042.0
2016-09-15,SUDESTE,18385.0
2016-09-15,SUL,8025.0
2016-09-16,NORDESTE,1083.0
2016-09-16,NORTE,1015.0
2016-09-16,SUDESTE,17844.0
2016-09-16,SUL,7538.0
2016-09-17,NORDESTE,1096.0
2016-09-17,NORTE,1017.0
2016-09-17,SUDESTE,17344.0
2016-09-17,SUL,7097.0
2016-09-18,NORDESTE,1117.0
2016-09-18,NORTE,1023.0
2016-09-18,SUDESTE,17044.0
2016-09-18,SUL,7188.0
2016-09-19,NORDESTE,1149.0
2016-09-19,NORTE,1005.0
2016-09-19,SUDESTE,16828.0
2016-09-19,SUL,7693.0
2016-09-20,NORDESTE,1096.0
2016-09-20,NORTE,993.0
2016-09-20,SUDESTE,16704.0
2016-09-20,SUL,7549.0
2016-09-21,NORDESTE,1055.0
2016-09-21,NORTE,959.0
2016-09-21,SUDESTE,16452.0
2016-09-21,SUL,6998.0
2016-09-22,NORDESTE,1120.0
2016-09-22,NORTE,943.0
2016-09-22,SUDESTE,16293.0
2016-09-22,SUL,6249.0
2016-09-23,NORDESTE,1178.0
2016-09-23,NORTE,929.0
2016-09-23,SUDESTE,15991.0
2016-09-23,SUL,5644.0
2016-09-24,NORDESTE,1185.0
2016-09-24,NORTE,963.0
2016-09-24,SUDESTE,15794.0
2016-09-24,SUL,5281.0
2016-09-25,NORDESTE,1135.0
2016-09-25,NORTE,1030.0
2016-09-25,SUDESTE,15562.0
2016-09-25,SUL,4985.0
2016-09-26,NORDESTE,1049.0
2016-09-26,NORTE,1113.0
2016-09-26,SUDESTE,15398.0
2016-09-26,SUL,4729.0
2016-09-27,NORDESTE,987.0
2016-09-27,NORTE,1220.0
2016-09-27,SUDESTE,15270.0
2016-09-27,SUL,4512.0
2016-09-28,NORDESTE,1063.0
2016-09-28,NORTE,1297.0
2016-09-28,SUDESTE,15205.0
2016-09-28,SUL,4307.0
2016-09-29,NORDESTE,1211.0
2016-09-29,NORTE,1363.0
2016-09-29,SUDESTE,14979.0
2016-09-29,SUL,4088.0
2016-09-30,NORDESTE,1284.0
2016-09-30,NORTE,1389.0
2016-09-30,SUDESTE,14787.0
2016-09-30,SUL,3960.0
2016-10-01,NORDESTE,1225.0
2016-10-01,NORTE,1411.0
2016-10-01,SUDESTE,14612.0
2016-10-01,SUL,3835.0
2016-10-02,NORDESTE,1186.0
2016-10-02,NORTE,1348.0
2016-10-02,SUDESTE,14637.0
2016-10-02,SUL,3770.0
2016-10-03,NORDESTE,1218.0
2016-10-03,NORTE,1285.0
2016-10-03,SUDESTE,14735.0
2016-10-03,SUL,3745.0
2016-10-04,NORDESTE,1256.0
2016-10-04,NORTE,1234.0
2016-10-04,SUDESTE,15000.0
2016-10-04,SUL,3758.0
2016-10-05,NORDESTE,1356.0
2016-10-05,NORTE,1188.0
2016-10-05,SUDESTE,15588.0
2016-10-05,SUL,4014.0
2016-10-06,NORDESTE,1432.0
2016-10-06,NORTE,1139.0
2016-10-06,SUDESTE,16387.0
2016-10-06,SUL,4801.0
2016-10-07,NORDESTE,1296.0
2016-10-07,NORTE,1112.0
2016-10-07,SUDESTE,16886.0
2016-10-07,SUL,5716.0
2016-10-08,NORDESTE,1163.0
2016-10-08,NORTE,1105.0
2016-10-08,SUDESTE,17127.0
2016-10-08,SUL,5706.0
2016-10-09,NORDESTE,1110.0
2016-10-09,NORTE,1090.0
2016-10-09,SUDESTE,17085.0
2016-10-09,SUL,5281.0
2016-10-10,NORDESTE,1200.0
2016-10-10,NORTE,1093.0
2016-10-10,SUDESTE,16922.0
2016-10-10,SUL,5103.0
2016-10-11,NORDESTE,1252.0
2016-10-11,NORTE,1089.0
2016-10-11,SUDESTE,17046.0
2016-10-11,SUL,4829.0
2016-10-12,NORDESTE,1366.0
2016-10-12,NORTE,1097.0
2016-10-12,SUDESTE,17540.0
2016-10-12,SUL,5049.0
2016-10-13,NORDESTE,1378.0
2016-10-13,NORTE,1076.0
2016-10-13,SUDESTE,18303.0
2016-10-13,SUL,7553.0
2016-10-14,NORDESTE,1356.0
2016-10-14,NORTE,1087.0
2016-10-14,SUDESTE,19231.0
2016-10-14,SUL,8615.0
2016-10-15,NORDESTE,1313.0
2016-10-15,NORTE,1029.0
2016-10-15,SUDESTE,20295.0
2016-10-15,SUL,8004.0
2016-10-16,NORDESTE,1250.0
2016-10-16,NORTE,1019.0
2016-10-16,SUDESTE,21297.0
2016-10-16,SUL,7529.0
2016-10-17,NORDESTE,1292.0
2016-10-17,NORTE,977.0
2016-10-17,SUDESTE,21595.0
2016-10-17,SUL,10832.0
2016-10-18,NORDESTE,1328.0
2016-10-18,NORTE,930.0
2016-10-18,SUDESTE,21597.0
2016-10-18,SUL,20838.0
2016-10-19,NORDESTE,1415.0
2016-10-19,NORTE,880.0
2016-10-19,SUDESTE,21447.0
2016-10-19,SUL,29164.0
2016-10-20,NORDESTE,1526.0
2016-10-20,NORTE,902.0
2016-10-20,SUDESTE,21128.0
2016-10-20,SUL,35729.0
2016-10-21,NORDESTE,1537.0
2016-10-21,NORTE,896.0
2016-10-21,SUDESTE,20627.0
2016-10-21,SUL,30507.0
2016-10-22,NORDESTE,1474.0
2016-10-22,NORTE,913.0
2016-10-22,SUDESTE,20766.0
2016-10-22,SUL,24072.0
2016-10-23,NORDESTE,1413.0
2016-10-23,NORTE,964.0
2016-10-23,SUDESTE,21039.0
2016-10-23,SUL,18690.0
2016-10-24,NORDESTE,1458.0
2016-10-24,NORTE,999.0
2016-10-24,SUDESTE,21490.0
2016-10-24,SUL,15399.0
2016-10-25,NORDESTE,1542.0
2016-10-25,NORTE,1023.0
2016-10-25,SUDESTE,22094.0
2016-10-25,SUL,18032.0
2016-10-26,NORDESTE,1535.0
2016-10-26,NORTE,1053.0
2016-10-26,SUDESTE,22984.0
2016-10-26,SUL,19970.0
2016-10-27,NORDESTE,1494.0
2016-10-27,NORTE,1065.0
2016-10-27,SUDESTE,24256.0
2016-10-27,SUL,19642.0
2016-10-28,NORDESTE,1382.0
2016-10-28,NORTE,1054.0
2016-10-28,SUDESTE,25569.0
2016-10-28,SUL,18098.0
2016-10-29,NORDESTE,1268.0
2016-10-29,NORTE,1057.0
2016-10-29,SUDESTE,26662.0
2016-10-29,SUL,15368.0
2016-10-30,NORDESTE,1166.0
2016-10-30,NORTE,1047.0
2016-10-30,SUDESTE,26208.0
2016-10-30,SUL,13153.0
2016-10-31,NORDESTE,1145.0
2016-10-31,NORTE,1048.0
2016-10-31,SUDESTE,24593.0
2016-10-31,SUL,11540.0
2016-11-01,NORDESTE,1156.0
2016-11-01,NORTE,1045.0
2016-11-01,SUDESTE,22863.0
2016-11-01,SUL,10716.0
2016-11-02,NORDESTE,1181.0
2016-11-02,NORTE,1056.0
2016-11-02,SUDESTE,22453.0
2016-11-02,SUL,11837.0
2016-11-03,NORDESTE,1197.0
2016-11-03,NORTE,1088.0
2016-11-03,SUDESTE,22509.0
2016-11-03,SUL,11172.0
2016-11-04,NORDESTE,1207.0
2016-11-04,NORTE,1116.0
2016-11-04,SUDESTE,22652.0
2016-11-04,SUL,10125.0
2016-11-05,NORDESTE,1181.0
2016-11-05,NORTE,1101.0
2016-11-05,SUDESTE,22659.0
2016-11-05,SUL,8833.0
2016-11-06,NORDESTE,1164.0
2016-11-06,NORTE,1119.0
2016-11-06,SUDESTE,22303.0
2016-11-06,SUL,7684.0
2016-11-07,NORDESTE,1182.0
2016-11-07,NORTE,1139.0
2016-11-07,SUDESTE,21709.0
2016-11-07,SUL,6955.0
2016-11-08,NORDESTE,1239.0
2016-11-08,NORTE,1083.0
2016-11-08,SUDESTE,21254.0
2016-11-08,SUL,6812.0
2016-11-09,NORDESTE,1300.0
2016-11-09,NORTE,1071.0
2016-11-09,SUDESTE,21154.0
2016-11-09,SUL,7348.0
2016-11-10,NORDESTE,1369.0
2016-11-10,NORTE,1040.0
2016-11-10,SUDESTE,21624.0
2016-11-10,SUL,7911.0
2016-11-11,NORDESTE,1376.0
2016-11-11,NORTE,1034.0
2016-11-11,SUDESTE,22168.0
2016-11-11,SUL,7757.0
2016-11-12,NORDESTE,1398.0
2016-11-12,NORTE,1048.0
2016-11-12,SUDESTE,22951.0
2016-11-12,SUL,7342.0
2016-11-13,NORDESTE,1457.0
2016-11-13,NORTE,1128.0
2016-11-13,SUDESTE,23983.0
2016-11-13,SUL,6856.0
2016-11-14,NORDESTE,1572.0
2016-11-14,NORTE,1221.0
2016-11-14,SUDESTE,25457.0
2016-11-14,SUL,6586.0
2016-11-15,NORDESTE,1684.0
2016-11-15,NORTE,1374.0
2016-11-15,SUDESTE,27953.0
2016-11-15,SUL,6459.0
2016-11-16,NORDESTE,1791.0
2016-11-16,NORTE,1525.0
2016-11-16,SUDESTE,30750.0
2016-11-16,SUL,6626.0
2016-11-17,NORDESTE,1911.0
2016-11-17,NORTE,1685.0
2016-11-17,SUDESTE,32759.0
2016-11-17,SUL,6676.0
2016-11-18,NORDESTE,2150.0
2016-11-18,NORTE,1866.0
2016-11-18,SUDESTE,32936.0
2016-11-18,SUL,6244.0
2016-11-19,NORDESTE,2253.0
2016-11-19,NORTE,2034.0
2016-11-19,SUDESTE,33227.0
2016-11-19,SUL,5771.0
2016-11-20,NORDESTE,2406.0
2016-11-20,NORTE,2141.0
2016-11-20,SUDESTE,32983.0
2016-11-20,SUL,5226.0
2016-11-21,NORDESTE,2456.0
2016-11-21,NORTE,2287.0
2016-11-21,SUDESTE,32484.0
2016-11-21,SUL,4934.0
2016-11-22,NORDESTE,2705.0
2016-11-22,NORTE,2383.0
2016-11-22,SUDESTE,31854.0
2016-11-22,SUL,4694.0
2016-11-23,NORDESTE,2807.0
2016-11-23,NORTE,2409.0
2016-11-23,SUDESTE,31726.0
2016-11-23,SUL,4423.0
2016-11-24,NORDESTE,2853.0
2016-11-24,NORTE,2348.0
2016-11-24,SUDESTE,31715.0
2016-11-24,SUL,4241.0
2016-11-25,NORDESTE,2929.0
2016-11-25,NORTE,2306.0
2016-11-25,SUDESTE,31694.0
2016-11-25,SUL,4202.0
2016-11-26,NORDESTE,3094.0
2016-11-26,NORTE,2242.0
2016-11-26,SUDESTE,31293.0
2016-11-26,SUL,4351.0
2016-11-27,NORDESTE,3353.0
2016-11-27,NORTE,2173.0
2016-11-27,SUDESTE,30467.0
2016-11-27,SUL,4656.0
2016-11-28,NORDESTE,3671.0
2016-11-28,NORTE,2160.0
2016-11-28,SUDESTE,29645.0
2016-11-28,SUL,5051.0
2016-11-29,NORDESTE,4074.0
2016-11-29,NORTE,2174.0
2016-11-29,SUDESTE,29119.0
2016-11-29,SUL,5551.0
2016-11-30,NORDESTE,4239.0
2016-11-30,NORTE,2174.0
2016-11-30,SUDESTE,28969.0
2016-11-30,SUL,5895.0
2016-12-01,NORDESTE,4532.0
2016-12-01,NORTE,2133.0
2016-12-01,SUDESTE,29384.0
2016-12-01,SUL,5843.0
2016-12-02,NORDESTE,4719.0
2016-12-02,NORTE,2111.0
2016-12-02,SUDESTE,29528.0
2016-12-02,SUL,5718.0
2016-12-03,NORDESTE,4790.0
2016-12-03,NORTE,2074.0
2016-12-03,SUDESTE,29501.0
2016-12-03,SUL,5831.0
2016-12-04,NORDESTE,4876.0
2016-12-04,NORTE,2113.0
2016-12-04,SUDESTE,29794.0
2016-12-04,SUL,6932.0
2016-12-05,NORDESTE,4951.0
2016-12-05,NORTE,2156.0
2016-12-05,SUDESTE,30821.0
2016-12-05,SUL,7819.0
2016-12-06,NORDESTE,5030.0
2016-12-06,NORTE,2188.0
2016-12-06,SUDESTE,31888.0
2016-12-06,SUL,7231.0
2016-12-07,NORDESTE,5044.0
2016-12-07,NORTE,2218.0
2016-12-07,SUDESTE,32586.0
2016-12-07,SUL,6561.0
2016-12-08,NORDESTE,5076.0
2016-12-08,NORTE,2267.0
2016-12-08,SUDESTE,32894.0
2016-12-08,SUL,6156.0
2016-12-09,NORDESTE,5161.0
2016-12-09,NORTE,2313.0
2016-12-09,SUDESTE,33600.0
2016-12-09,SUL,6147.0
2016-12-10,NORDESTE,5397.0
2016-12-10,NORTE,2361.0
2016-12-10,SUDESTE,34854.0
2016-12-10,SUL,6616.0
2016-12-11,NORDESTE,5466.0
2016-12-11,NORTE,2454.0
2016-12-11,SUDESTE,36521.0
2016-12-11,SUL,7610.0
2016-12-12,NORDESTE,5508.0
2016-12-12,NORTE,2563.0
2016-12-12,SUDESTE,38296.0
2016-12-12,SUL,8435.0
2016-12-13,NORDESTE,5344.0
2016-12-13,NORTE,2660.0
2016-12-13,SUDESTE,39767.0
2016-12-13,SUL,8317.0
2016-12-14,NORDESTE,5229.0
2016-12-14,NORTE,2742.0
2016-12-14,SUDESTE,41902.0
2016-12-14,SUL,7736.0
2016-12-15,NORDESTE,5413.0
2016-12-15,NORTE,2858.0
2016-12-15,SUDESTE,43583.0
2016-12-15,SUL,7031.0
2016-12-16,NORDESTE,5586.0
2016-12-16,NORTE,2990.0
2016-12-16,SUDESTE,45255.0
2016-12-16,SUL,6373.0
2016-12-17,NORDESTE,5521.0
2016-12-17,NORTE,3147.0
2016-12-17,SUDESTE,45297.0
2016-12-17,SUL,5899.0
2016-12-18,NORDESTE,5469.0
2016-12-18,NORTE,3307.0
2016-12-18,SUDESTE,44297.0
2016-12-18,SUL,5902.0
2016-12-19,NORDESTE,5285.0
2016-12-19,NORTE,3455.0
2016-12-19,SUDESTE,42865.0
2016-12-19,SUL,6274.0
2016-12-20,NORDESTE,5203.0
2016-12-20,NORTE,3536.0
2016-12-20,SUDESTE,41818.0
2016-12-20,SUL,7107.0
2016-12-21,NORDESTE,5231.0
2016-12-21,NORTE,3554.0
2016-12-21,SUDESTE,41602.0
2016-12-21,SUL,7786.0
2016-12-22,NORDESTE,5361.0
2016-12-22,NORTE,3535.0
2016-12-22,SUDESTE,40567.0
2016-12-22,SUL,8083.0
2016-12-23,NORDESTE,5458.0
2016-12-23,NORTE,3548.0
2016-12-23,SUDESTE,40122.0
2016-12-23,SUL,8063.0
2016-12-24,NORDESTE,5640.0
2016-12-24,NORTE,3593.0
2016-12-24,SUDESTE,39228.0
2016-12-24,SUL,8420.0
2016-12-25,NORDESTE,5943.0
2016-12-25,NORTE,3665.0
2016-12-25,SUDESTE,37940.0
2016-12-25,SUL,8457.0
2016-12-26,NORDESTE,6257.0
2016-12-26,NORTE,3724.0
2016-12-26,SUDESTE,36827.0
2016-12-26,SUL,8230.0
2016-12-27,NORDESTE,6631.0
2016-12-27,NORTE,3716.0
2016-12-27,SUDESTE,35580.0
2016-12-27,SUL,7625.0
2016-12-28,NORDESTE,7110.0
2016-12-28,NORTE,3605.0
2016-12-28,SUDESTE,34561.0
2016-12-28,SUL,7316.0
2016-12-29,NORDESTE,7596.0
2016-12-29,NORTE,3437.0
2016-12-29,SUDESTE,33725.0
2016-12-29,SUL,8502.0
2016-12-30,NORDESTE,8025.0
2016-12-30,NORTE,3275.0
2016-12-30,SUDESTE,33028.0
2016-12-30,SUL,10123.0
2016-12-31,NORDESTE,8370.0
2016-12-31,NORTE,3136.0
2016-12-31,SUDESTE,32566.0
2016-12-31,SUL,12985.0
2017-01-01,NORDESTE,8620.0
2017-01-01,NORTE,3044.0
2017-01-01,SUDESTE,32420.0
2017-01-01,SUL,14583.0
2017-01-02,NORDESTE,8596.0
2017-01-02,NORTE,3034.0
2017-01-02,SUDESTE,32438.0
2017-01-02,SUL,14305.0
2017-01-03,NORDESTE,8191.0
2017-01-03,NORTE,3047.0
2017-01-03,SUDESTE,32964.0
2017-01-03,SUL,12625.0
2017-01-04,NORDESTE,7557.0
2017-01-04,NORTE,3064.0
2017-01-04,SUDESTE,33373.0
2017-01-04,SUL,11527.0
2017-01-05,NORDESTE,6804.0
2017-01-05,NORTE,3072.0
2017-01-05,SUDESTE,33769.0
2017-01-05,SUL,12690.0
2017-01-06,NORDESTE,6059.0
2017-01-06,NORTE,3115.0
2017-01-06,SUDESTE,33900.0
2017-01-06,SUL,17421.0
2017-01-07,NORDESTE,5332.0
2017-01-07,NORTE,3115.0
2017-01-07,SUDESTE,34115.0
2017-01-07,SUL,20485.0
2017-01-08,NORDESTE,4679.0
2017-01-08,NORTE,3122.0
2017-01-08,SUDESTE,33995.0
2017-01-08,SUL,19933.0
2017-01-09,NORDESTE,4213.0
2017-01-09,NORTE,3138.0
2017-01-09,SUDESTE,34332.0
2017-01-09,SUL,18823.0
2017-01-10,NORDESTE,3917.0
2017-01-10,NORTE,3173.0
2017-01-10,SUDESTE,34522.0
2017-01-10,SUL,19480.0
2017-01-11,NORDESTE,3700.0
2017-01-11,NORTE,3231.0
2017-01-11,SUDESTE,35076.0
2017-01-11,SUL,18557.0
2017-01-12,NORDESTE,3408.0
2017-01-12,NORTE,3316.0
2017-01-12,SUDESTE,36620.0
2017-01-12,SUL,16844.0
2017-01-13,NORDESTE,3139.0
2017-01-13,NORTE,3417.0
2017-01-13,SUDESTE,38085.0
2017-01-13,SUL,14821.0
2017-01-14,NORDESTE,2967.0
2017-01-14,NORTE,3546.0
2017-01-14,SUDESTE,39767.0
2017-01-14,SUL,13051.0
2017-01-15,NORDESTE,2844.0
2017-01-15,NORTE,3701.0
2017-01-15,SUDESTE,41097.0
2017-01-15,SUL,11841.0
2017-01-16,NORDESTE,2772.0
2017-01-16,NORTE,3896.0
2017-01-16,SUDESTE,42970.0
2017-01-16,SUL,11094.0
2017-01-17,NORDESTE,2795.0
2017-01-17,NORTE,4088.0
2017-01-17,SUDESTE,44116.0
2017-01-17,SUL,10754.0
2017-01-18,NORDESTE,2939.0
2017-01-18,NORTE,4275.0
2017-01-18,SUDESTE,46011.0
2017-01-18,SUL,10276.0
2017-01-19,NORDESTE,2911.0
2017-01-19,NORTE,4493.0
2017-01-19,SUDESTE,47883.0
2017-01-19,SUL,9579.0
2017-01-20,NORDESTE,2795.0
2017-01-20,NORTE,4699.0
2017-01-20,SUDESTE,49422.0
2017-01-20,SUL,8865.0
2017-01-21,NORDESTE,2775.0
2017-01-21,NORTE,4871.0
2017-01-21,SUDESTE,51860.0
2017-01-21,SUL,7896.0
2017-01-22,NORDESTE,2700.0
2017-01-22,NORTE,5011.0
2017-01-22,SUDESTE,53673.0
2017-01-22,SUL,7175.0
2017-01-23,NORDESTE,2622.0
2017-01-23,NORTE,5135.0
2017-01-23,SUDESTE,54426.0
2017-01-23,SUL,6891.0
2017-01-24,NORDESTE,2623.0
2017-01-24,NORTE,5215.0
2017-01-24,SUDESTE,54654.0
2017-01-24,SUL,6796.0
2017-01-25,NORDESTE,2716.0
2017-01-25,NORTE,5396.0
2017-01-25,SUDESTE,54620.0
2017-01-25,SUL,6866.0
2017-01-26,NORDESTE,2824.0
2017-01-26,NORTE,5583.0
2017-01-26,SUDESTE,55069.0
2017-01-26,SUL,7180.0
2017-01-27,NORDESTE,2864.0
2017-01-27,NORTE,5791.0
2017-01-27,SUDESTE,56319.0
2017-01-27,SUL,7025.0
2017-01-28,NORDESTE,2975.0
2017-01-28,NORTE,6107.0
